geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_state,region
48140,-12.146156745779068,-38.64382697435264,BA,Northeast
48170,-11.871386070181266,-38.76214221054382,BA,Northeast
48108,-12.213986700300062,-38.20245889967188,BA,Northeast
48150,-12.013782980017924,-38.62952322391985,BA,Northeast
48103,-4.5962448091645465,-42.85451673739823,BA,Northeast
48280,-12.52815758562462,-38.29617604710042,BA,Northeast
48288,-12.576809999999966,-38.00416999999993,BA,Northeast
48290,-12.25599747811226,-38.03873055386487,BA,Northeast
48289,-12.57536932342873,-38.00267348835045,BA,Northeast
48300,-11.815260158431924,-37.614290054051565,BA,Northeast
48330,-11.48608994376016,-37.93133159443902,BA,Northeast
48370,-11.807078330200277,-37.94507894761188,BA,Northeast
48350,-11.660018836004824,-38.07711057148508,BA,Northeast
48360,-11.660666822858126,-38.02832537258878,BA,Northeast
48390,-11.943251417015937,-37.94777101878262,BA,Northeast
48310,-11.56661057291231,-37.78360592761994,BA,Northeast
48355,-11.716065903961772,-38.227774780029016,BA,Northeast
48455,-10.335980587215184,-38.41993557179647,BA,Northeast
48410,-10.594433179978497,-38.38074697963245,BA,Northeast
48460,-11.239049592291495,-38.48058325277928,BA,Northeast
48415,-10.593428741430644,-38.21321108935101,BA,Northeast
48420,-10.412291777529164,-38.32946677093523,BA,Northeast
48450,-11.10491273543915,-38.51796353735031,BA,Northeast
48490,-11.775837752625137,-38.36305996106292,BA,Northeast
48430,-10.677753829513447,-37.86677347186595,BA,Northeast
48400,-10.837991812611495,-38.53857912911819,BA,Northeast
48445,-10.678928767960912,-38.28369482940557,BA,Northeast
48470,-11.35821461912876,-38.32785940893865,BA,Northeast
48405,-10.58339229509482,-38.61271234372308,BA,Northeast
48475,-11.309398153712856,-38.21880694594744,BA,Northeast
48440,-11.040966136804384,-38.43856335240522,BA,Northeast
48480,-11.507882283558226,-38.15397459433077,BA,Northeast
48435,-10.539030244460555,-38.11332852994619,BA,Northeast
48413,-10.536109999999953,-38.60666999999995,BA,Northeast
48485,-11.605799580440234,-38.5839275436892,BA,Northeast
48500,-10.507796916762816,-39.015541576074426,BA,Northeast
48540,-9.868628404236617,-38.89767225678937,BA,Northeast
48520,-9.898077831012769,-39.02804452032338,BA,Northeast
48590,-10.28225850245192,-37.925936580323885,BA,Northeast
48570,-9.733261049798548,-38.12481562095697,BA,Northeast
48580,-10.016064464083335,-37.89486600041666,BA,Northeast
48565,-10.365347918039614,-38.20018215319429,BA,Northeast
48609,-9.400650893343569,-38.22373606219534,BA,Northeast
48610,-9.342125539689915,-38.2557504058483,BA,Northeast
48630,-8.848935603581472,-38.768004449583984,BA,Northeast
48605,-9.389995384239766,-38.227672721758765,BA,Northeast
48611,-9.452597811326292,-38.21119110560457,BA,Northeast
48601,-9.405860466685551,-38.21906311985151,BA,Northeast
48607,-9.387333218003915,-38.223152656978414,BA,Northeast
48603,-9.407507768752575,-38.22499988043789,BA,Northeast
48608,-9.4047445890184,-38.22810327246826,BA,Northeast
48604,-9.4006975964457,-38.23669262369535,BA,Northeast
48680,-8.630502028365651,-39.246734317292464,BA,Northeast
48602,-9.40277511689584,-38.21976438394056,BA,Northeast
48660,-8.826013119661829,-38.98049596405926,BA,Northeast
48650,-9.172592777448935,-39.05536519140272,BA,Northeast
48668,-13.00910117780522,-38.525978987269255,BA,Northeast
48606,-9.383224499999994,-38.21253525,BA,Northeast
48620,-9.342964046538311,-38.26059504810139,BA,Northeast
48685,-8.632654834390816,-39.244385616931496,BA,Northeast
48700,-11.65863269984178,-39.002802502871695,BA,Northeast
48705,-11.532568563832422,-39.077498907212366,BA,Northeast
48790,-10.960619571867698,-38.78738239695715,BA,Northeast
48750,-11.49497360384656,-39.42503284789144,BA,Northeast
48760,-11.333835727378666,-38.96082896750912,BA,Northeast
48730,-11.562045316983504,-39.29494232788801,BA,Northeast
48770,-11.473212550782508,-39.003469548332,BA,Northeast
48725,-11.74740353985126,-39.19961684239754,BA,Northeast
48780,-11.61500057411008,-38.80774752856322,BA,Northeast
48710,-11.809408323109889,-39.12123378771046,BA,Northeast
48740,-12.26051513261214,-38.92860880449534,BA,Northeast
48793,-11.027780139903946,-38.791894904061046,BA,Northeast
48745,-12.24038638135491,-38.93229404440533,BA,Northeast
48720,-11.795649902432892,-38.88365094145973,BA,Northeast
48840,-10.668966503041071,-39.50042207887252,BA,Northeast
48850,-10.68728140496204,-39.85994475032581,BA,Northeast
48890,-11.411647268399973,-39.46362281922109,BA,Northeast
48880,-11.25220663142499,-39.3828529998875,BA,Northeast
48800,-10.44605045776027,-39.33420491600656,BA,Northeast
48860,-10.978033500000004,-39.62923875,BA,Northeast
48895,-11.462450913070407,-39.52558511603,BA,Northeast
48830,-10.755868248331524,-39.20718124833152,BA,Northeast
48832,-10.674079142611236,-39.05057508062291,BA,Northeast
48870,-10.823792152255876,-39.430622777843766,BA,Northeast
48904,-9.41613081904647,-40.49611545969129,BA,Northeast
48903,-9.418293471519076,-40.50314562847067,BA,Northeast
48900,-9.43077319936269,-40.50362722887868,BA,Northeast
48925,-9.470911017288213,-40.826889715744365,BA,Northeast
48960,-10.259799683996796,-40.19682087023414,BA,Northeast
48970,-10.466645277324735,-40.1859028071156,BA,Northeast
48950,-9.837063518875055,-39.47566457068699,BA,Northeast
48905,-9.41607599375542,-40.49660607987629,BA,Northeast
48914,-9.42362363876918,-40.52267413408607,BA,Northeast
48930,-8.807690107708549,-39.675046980346586,BA,Northeast
48990,-10.345014304318816,-39.8364493454778,BA,Northeast
48907,-9.4251465,-40.50990899999999,BA,Northeast
48909,-9.459222900376412,-40.51372979128686,BA,Northeast
48902,-9.41558346978749,-40.51307676187342,BA,Northeast
48906,-9.44355547578923,-40.49157818231235,BA,Northeast
48901,-9.435585506737755,-40.49095514839537,BA,Northeast
48908,-9.47198099969856,-40.49687763846474,BA,Northeast
48913,-9.452400905207126,-40.514550974327136,BA,Northeast
48916,-9.417187809052557,-40.51471886030379,BA,Northeast
48922,-9.589271582271095,-40.425445511064936,BA,Northeast
48967,-10.332137888567775,-40.15330692412231,BA,Northeast
49010,-10.910514518754546,-37.05240077699233,SE,Northeast
49047,-10.9268145,-37.07106300000001,SE,Northeast
49030,-10.970164794304576,-37.061643830745815,SE,Northeast
49048,-10.94018353173898,-37.07085024271453,SE,Northeast
49050,-10.927157352800547,-37.06307868960052,SE,Northeast
49015,-10.923370500160772,-37.04516915038051,SE,Northeast
49045,-10.930406582318476,-37.06717849362336,SE,Northeast
49052,-10.922973517889163,-37.05775250291418,SE,Northeast
49044,-10.992080999999946,-37.10347099999996,SE,Northeast
49072,-10.89597143104038,-37.07026082653354,SE,Northeast
49042,-10.969607999999935,-37.08590958499997,SE,Northeast
49035,-10.97710746932889,-37.04448972344036,SE,Northeast
49051,-10.928863843470436,-37.061025822349954,SE,Northeast
49025,-10.93845747328291,-37.06200040883412,SE,Northeast
49065,-10.898675140152289,-37.05256178797201,SE,Northeast
49020,-10.931468792688452,-37.05537365765475,SE,Northeast
49004,-11.098891364520908,-37.14535088143867,SE,Northeast
49027,-10.939744632552204,-37.06410436744778,SE,Northeast
49095,-11.064352443890344,-37.10614348991408,SE,Northeast
49032,-10.979779652778644,-37.05482801096426,SE,Northeast
49026,-10.939026624363164,-37.054380862008905,SE,Northeast
49085,-10.904067197905142,-37.08847557438397,SE,Northeast
49031,-10.975267078827375,-37.06287327713655,SE,Northeast
49082,-10.91013815404806,-37.083197409660094,SE,Northeast
49092,-11.085487091028408,-37.14511023144003,SE,Northeast
49060,-10.905220150729834,-37.06121465820299,SE,Northeast
49097,-10.939776253967253,-37.07808882460032,SE,Northeast
49037,-10.995108708420164,-37.05902455806738,SE,Northeast
49090,-10.890598504039366,-37.09138541395927,SE,Northeast
49000,-11.016452999999956,-37.07585637999995,SE,Northeast
49040,-10.95393255400312,-37.07816779733126,SE,Northeast
49075,-10.907819242339157,-37.06894542215356,SE,Northeast
49080,-10.917895720308996,-37.081183720309006,SE,Northeast
49046,-10.932846475157268,-37.06366306134221,SE,Northeast
49088,-10.931341652958984,-37.0684102129312,SE,Northeast
49007,-11.075615663874949,-37.13561608992665,SE,Northeast
49096,-10.965401629604578,-37.064461345359554,SE,Northeast
49036,-10.967869215650092,-37.03783415318267,SE,Northeast
49038,-10.996092692192342,-37.07308242007611,SE,Northeast
49070,-10.887084994460084,-37.07835772468111,SE,Northeast
49071,-10.884938898147563,-37.08199839909986,SE,Northeast
49055,-10.91144883576364,-37.05969723828957,SE,Northeast
49067,-10.87891398187022,-37.06106792294846,SE,Northeast
49001,-11.00365538357661,-37.08753777200066,SE,Northeast
49043,-10.976315318373242,-37.0862477782232,SE,Northeast
49087,-10.89065653571878,-37.08222425991645,SE,Northeast
49005,-11.059703845995474,-37.10674680259147,SE,Northeast
49089,-11.074117080126795,-37.135288136460105,SE,Northeast
49063,-10.885093014050874,-37.07442675092935,SE,Northeast
49008,-11.12415636299994,-37.14411499999994,SE,Northeast
49066,-10.899792999982706,-37.05470846836808,SE,Northeast
49009,-11.09862323072917,-37.13663275357352,SE,Northeast
49041,-10.95485132915928,-37.07223337232388,SE,Northeast
49091,-10.891046776299826,-37.10110612724341,SE,Northeast
49033,-11.010547754047067,-37.09241139087021,SE,Northeast
49130,-10.731336290803233,-37.189260909474015,SE,Northeast
49160,-10.894371116829834,-37.10996903604129,SE,Northeast
49140,-10.943916699019448,-37.032897193365166,SE,Northeast
49120,-10.99840006606665,-37.31442925247881,SE,Northeast
49100,-10.929522387387994,-37.113912009412296,SE,Northeast
49180,-10.784885524450964,-37.0512159845136,SE,Northeast
49190,-10.738773452795847,-36.85691648794299,SE,Northeast
49170,-10.807113966612905,-37.16615069033394,SE,Northeast
49260,-11.383920273492052,-37.6605005450275,SE,Northeast
49200,-11.27279619519462,-37.43370262011271,SE,Northeast
49290,-11.27768921439404,-37.79492157106024,SE,Northeast
49270,-11.47723816353064,-37.75749269809727,SE,Northeast
49280,-11.37633011297053,-37.8402769614854,SE,Northeast
49220,-11.262669999999956,-37.62037999999996,SE,Northeast
49230,-11.35333323848748,-37.44872624153077,SE,Northeast
49250,-11.519560623795403,-37.507868617481215,SE,Northeast
49300,-11.191336326789214,-38.00238280801357,SE,Northeast
49360,-11.152745359374956,-37.61751460056396,SE,Northeast
49390,-11.055071999999946,-37.47544999999997,SE,Northeast
49350,-11.190829497105916,-37.674723557631,SE,Northeast
49320,-11.06984664766812,-37.72402204735104,SE,Northeast
49400,-10.915875416925434,-37.673277546952384,SE,Northeast
49480,-10.745473500000005,-37.79926425000001,SE,Northeast
49490,-10.71619120666806,-38.16969037202442,SE,Northeast
49500,-10.6855567621196,-37.4332206059799,SE,Northeast
49570,-10.661215666185278,-37.31198423560332,SE,Northeast
49520,-10.752075705980422,-37.491271165436586,SE,Northeast
49510,-10.67707246926408,-37.43511391484284,SE,Northeast
49530,-10.534327783002258,-37.441711348164326,SE,Northeast
49506,-10.687945374229129,-37.43445765831378,SE,Northeast
49514,-10.550829195870069,-37.53386562959059,SE,Northeast
49565,-10.666603025861358,-37.54288989391474,SE,Northeast
49503,-10.693758974236948,-37.42921647414023,SE,Northeast
49517,-10.569024000000002,-37.72257524999999,SE,Northeast
49525,-10.792587978556892,-37.56457137674767,SE,Northeast
49550,-10.359394685343384,-37.70148509249511,SE,Northeast
49509,-10.689898500000002,-37.44419625000001,SE,Northeast
49560,-10.581719994733032,-37.34074758487623,SE,Northeast
49507,-10.701727384712994,-37.432338928678966,SE,Northeast
49535,-10.386074758058108,-37.37878589064772,SE,Northeast
49540,-10.397283143354496,-37.45365762641188,SE,Northeast
49580,-10.758584028074782,-37.31369338201869,SE,Northeast
49505,-10.708913128553746,-37.42524403866728,SE,Northeast
49504,-10.690985119799269,-37.42688453862985,SE,Northeast
49501,-10.679806412466766,-37.41889838063977,SE,Northeast
49600,-10.491248869270336,-37.19748084527901,SE,Northeast
49680,-10.20693096161882,-37.43347921190535,SE,Northeast
49650,-10.678885299725524,-37.14764104550829,SE,Northeast
49630,-10.606531758471338,-37.11258110412738,SE,Northeast
49690,-10.028369999999938,-37.56099999999998,SE,Northeast
49670,-10.261235106340797,-37.3113546710989,SE,Northeast
49660,-10.353887268928228,-37.18100479743232,SE,Northeast
49640,-10.646598336159183,-37.192556658709,SE,Northeast
49790,-10.280101574273353,-37.01882246188192,SE,Northeast
49740,-10.649021520663837,-36.99115186582121,SE,Northeast
49760,-10.701044999999992,-37.03586399999999,SE,Northeast
49700,-10.49971803734536,-37.05483528724665,SE,Northeast
49770,-10.732825739321507,-37.08211979400468,SE,Northeast
49750,-10.684785662125352,-36.9855994469716,SE,Northeast
49780,-10.41594508973515,-36.9581625,SE,Northeast
49800,-9.921375616150646,-37.27496053650468,SE,Northeast
49820,-9.660839266683306,-37.78713320002144,SE,Northeast
49880,-10.137258500117037,-36.97136020209352,SE,Northeast
49810,-9.80496909464543,-37.686779981070906,SE,Northeast
49890,-10.07964062554086,-37.059326228559605,SE,Northeast
49860,-10.23080884979231,-37.19569463645137,SE,Northeast
49830,-9.970142447639612,-37.08439129571109,SE,Northeast
49980,-10.32111888729693,-36.5783575701788,SE,Northeast
49900,-10.228181396372364,-36.84105980168848,SE,Northeast
49970,-10.44016057843289,-36.65597465060332,SE,Northeast
49940,-10.372518177983372,-36.91651557618153,SE,Northeast
49945,-10.348445028306251,-36.88601808440645,SE,Northeast
49990,-10.435375493781596,-36.537039587987096,SE,Northeast
49995,-10.430124302289396,-36.466537254660246,SE,Northeast
49950,-10.353353477584616,-36.800024928012135,SE,Northeast
49930,-10.24935573595856,-36.88071507450025,SE,Northeast
49960,-10.591125094655087,-36.94213736305032,SE,Northeast
49985,-10.256996346059791,-36.63431425835361,SE,Northeast
49910,-10.206161545362404,-36.88485305490262,SE,Northeast
49920,-10.129935198619387,-36.926615680686055,SE,Northeast
50060,-8.061694679439059,-34.88239283971952,PE,Northeast
50070,-8.062508669455134,-34.89729983389103,PE,Northeast
50040,-8.054879589693744,-34.87707500599807,PE,Northeast
50030,-8.063903598389984,-34.87317543075193,PE,Northeast
50050,-8.06118170107913,-34.881103586877444,PE,Northeast
50090,-8.07339597875211,-34.89976759670398,PE,Northeast
50020,-8.066088565641405,-34.88166075437127,PE,Northeast
50010,-8.064509008050077,-34.87740543075191,PE,Northeast
50080,-8.070814858610715,-34.90102953741284,PE,Northeast
50100,-8.045918937272791,-34.87972385276126,PE,Northeast
50110,-8.043436688033808,-34.87680492106334,PE,Northeast
50160,-8.057081629753581,-34.90813248903572,PE,Northeast
50680,-8.034284111329578,-34.93040571320721,PE,Northeast
50610,-8.05633821472036,-34.90578601080431,PE,Northeast
50650,-8.054782057637071,-34.93782738762825,PE,Northeast
50690,-8.032706999999997,-34.93710225000001,PE,Northeast
50630,-8.052026835968622,-34.92039941035259,PE,Northeast
50670,-8.044149991949912,-34.940436810433404,PE,Northeast
50640,-8.061115500000003,-34.93613925000001,PE,Northeast
50660,-8.05916369682801,-34.94035918548764,PE,Northeast
50620,-8.043960308051409,-34.91398713566374,PE,Northeast
50710,-8.038133999999996,-34.909973999999984,PE,Northeast
50770,-8.082472086040735,-34.90481895406543,PE,Northeast
50791,-8.085639899991625,-34.969933235613944,PE,Northeast
50720,-8.055613969473121,-34.91775662170349,PE,Northeast
50740,-8.043481236193653,-34.94853763266778,PE,Northeast
50760,-8.07081275881469,-34.91705236078268,PE,Northeast
50721,-8.046099932281132,-34.92918518082404,PE,Northeast
50781,-8.077115519847027,-34.94382180505771,PE,Northeast
50730,-8.053005734560156,-34.939171737224065,PE,Northeast
50761,-8.067201485429052,-34.92588476894224,PE,Northeast
50771,-8.089194059120523,-34.92564794532288,PE,Northeast
50750,-8.06375431779098,-34.90148058756994,PE,Northeast
50751,-8.063535009451277,-34.91839938834342,PE,Northeast
50741,-8.048129348765498,-34.954768873333656,PE,Northeast
50790,-8.080504870603276,-34.94551204515322,PE,Northeast
50711,-8.048215645017025,-34.91767661157595,PE,Northeast
50780,-8.094041099082478,-34.93892629698763,PE,Northeast
50731,-8.038439910245055,-34.93413850263446,PE,Northeast
50870,-8.093493649460424,-34.935631994171615,PE,Northeast
50830,-8.07073719677996,-34.910678572162254,PE,Northeast
50800,-8.032058856243884,-34.954016673366475,PE,Northeast
50820,-8.075020452680457,-34.91986595337295,PE,Northeast
50860,-8.093833208436722,-34.92500047960067,PE,Northeast
50810,-8.032302911189309,-34.954410332217705,PE,Northeast
50865,-8.08371576242136,-34.93215017277396,PE,Northeast
50875,-8.100864891071334,-34.931627047889144,PE,Northeast
50850,-8.082974029259923,-34.91777495638368,PE,Northeast
50930,-8.090913750764596,-34.94816740161002,PE,Northeast
50920,-8.08804223130899,-34.95199202827505,PE,Northeast
50910,-8.080459627531882,-34.93856877047144,PE,Northeast
50980,-8.025665691511211,-34.96634054275547,PE,Northeast
50960,-8.036197556740426,-34.97798268368477,PE,Northeast
50970,-8.035198735537305,-34.97659395051673,PE,Northeast
50900,-8.088730319890189,-34.94218403571908,PE,Northeast
50950,-8.057241150773121,-34.95730812362727,PE,Northeast
50940,-8.085076224091846,-34.96595712950791,PE,Northeast
51020,-8.109659996393315,-34.89334721273588,PE,Northeast
51021,-8.124466128224375,-34.896920107276785,PE,Northeast
51030,-8.1330811150905,-34.904793597619324,PE,Northeast
51011,-8.097784915917195,-34.887951951485775,PE,Northeast
